CONTRACT_ID,COUNTERPARTY_ID,COUNTERPARTY_TYPE,COUNTRY_CODE,INTERNAL_RATING,SECTOR_CODE,PRODUCT_TYPE,ASSET_CLASS,ORIGINAL_AMOUNT,OUTSTANDING_BALANCE,RESIDUAL_VALUE,PROVISION_AMOUNT,MATURITY_DATE,STATUS,COLLATERAL_TYPE,COLLATERAL_VALUE,HAIRCUT_PCT,ELIGIBLE_FLAG,SEGMENT_CODE,PD_VALUE,LGD_VALUE,EAD_VALUE,RISK_WEIGHT,RWA_VALUE,CAPITAL_REQUIREMENT,CALCULATION_DATE,CALC_STATUS
1017,803,CORPORATE,FRA,BBB,J,FINANCE_LEASE,EQUIPMENT,2522876.11,459915.43,0.0,47461.13,2025-11-20,WATCHLIST,VEHICLE,529507.61,0.2,1,CORPORATE,0.0025,0.1,412454.3,1.0,412454.3,32996.34,2026-05-11,VALID
1018,599,CORPORATE,NLD,A,I,FINANCE_LEASE,TRUCK,1282830.25,586448.81,0.0,667.22,2031-08-17,ACTIVE,VEHICLE,350269.12,0.2,1,CORPORATE,0.001,0.1825735132782169,585781.5900000001,1.0,585781.59,46862.53,2026-05-11,VALID
1019,171,RETAIL,NLD,BBB,I,FINANCE_LEASE,PASSENGER_CAR,10161.24,3250.45,0.0,53.65,2028-06-13,ACTIVE,VEHICLE,3090.25,0.2,1,RETAIL,0.0025,0.1,3196.7999999999997,0.75,2397.6,191.81,2026-05-11,VALID
1020,1393,RETAIL,DEU,BB,J,FINANCE_LEASE,LCV,16833.1,13980.96,0.0,161.26,2026-11-01,ACTIVE,VEHICLE,14418.95,0.2,1,RETAIL,0.01,0.1,13819.699999999999,0.75,10364.78,829.18,2026-05-11,VALID
1021,1456,RETAIL,FRA,BBB,A,OPERATING_LEASE,LCV,39582.97,8848.78,9243.84,840.14,2028-12-09,WATCHLIST,VEHICLE,5322.33,0.2,1,RETAIL,0.0025,0.26362097507141,17252.48,0.75,12939.36,1035.15,2026-05-11,VALID
1022,561,RETAIL,ITA,CCC,I,OPERATING_LEASE,PASSENGER_CAR,29688.63,12628.71,4397.13,148.96,2028-02-05,ACTIVE,VEHICLE,14051.35,0.2,1,RETAIL,0.15,0.11687764563118297,16876.88,0.75,12657.66,1012.61,2026-05-11,VALID
1023,1003,RETAIL,BEL,CCC,I,OPERATING_LEASE,PASSENGER_CAR,12862.6,3658.43,2904.89,58.24,2028-04-03,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.15,0.45,6505.08,0.75,4878.81,390.3,2026-05-11,VALID
1024,620,RETAIL,NLD,A,I,OPERATING_LEASE,PASSENGER_CAR,20722.56,3408.11,2619.81,257.63,2027-10-25,WATCHLIST,NONE,0.0,0.0,0,RETAIL,0.001,0.45,5770.29,0.75,4327.72,346.22,2026-05-11,VALID
1025,746,SME,ITA,A,J,FINANCE_LEASE,PASSENGER_CAR,91715.06,26025.73,0.0,414.58,2028-03-22,ACTIVE,GUARANTEE,24978.34,0.15,1,SME_RETAIL,0.001,0.1,25611.149999999998,0.75,19208.36,1536.67,2026-05-11,VALID
1026,936,RETAIL,FRA,CCC,G,OPERATING_LEASE,LCV,7746.12,6382.71,1449.98,7.5,2030-09-09,ACTIVE,VEHICLE,3211.79,0.2,1,RETAIL,0.15,0.23507611955748034,7825.1900000000005,0.75,5868.89,469.51,2026-05-11,VALID
1027,625,CORPORATE,ESP,BBB,L,FINANCE_LEASE,PASSENGER_CAR,1391182.51,965411.28,0.0,12850.29,2028-03-17,ACTIVE,VEHICLE,1116343.57,0.2,1,CORPORATE,0.0025,0.1,952560.99,1.0,952560.99,76204.88,2026-05-11,VALID
1028,1203,CORPORATE,FRA,BBB,L,OPERATING_LEASE,LCV,387753.85,338437.77,30161.19,6070.22,2027-08-09,ACTIVE,VEHICLE,290691.11,0.2,1,CORPORATE,0.0025,0.12548397735307829,362528.74000000005,1.0,362528.74,29002.3,2026-05-11,VALID
1029,285,SME,FRA,A,A,OPERATING_LEASE,LCV,99382.64,41219.09,19447.69,771.72,2031-04-21,ACTIVE,VEHICLE,45929.21,0.2,1,SME_RETAIL,0.001,0.13528815565090008,59895.06,0.75,44921.3,3593.7,2026-05-11,VALID
1030,1003,RETAIL,BEL,CCC,I,OPERATING_LEASE,PASSENGER_CAR,23245.01,6191.81,2287.71,94.99,2029-06-20,ACTIVE,VEHICLE,5990.17,0.2,1,RETAIL,0.15,0.14995925830070378,8384.53,0.75,6288.4,503.07,2026-05-11,VALID
1031,1475,SME,DEU,BBB,G,OPERATING_LEASE,EQUIPMENT,78427.25,5778.97,6667.56,35.84,2026-08-08,ACTIVE,VEHICLE,6684.92,0.2,1,SME_RETAIL,0.0025,0.1991802147986937,12410.69,0.75,9308.02,744.64,2026-05-11,VALID
1032,1276,RETAIL,FRA,BBB,A,FINANCE_LEASE,PASSENGER_CAR,9111.49,4516.04,0.0,554.58,2027-08-08,WATCHLIST,VEHICLE,3970.77,0.2,1,RETAIL,0.0025,0.1,3961.46,0.75,2971.1,237.69,2026-05-11,VALID
1033,69,RETAIL,ITA,BBB,I,FINANCE_LEASE,LCV,22696.34,1946.34,0.0,1.0,2029-10-17,ACTIVE,VEHICLE,1416.6,0.2,1,RETAIL,0.0025,0.14610350889818743,1945.34,0.75,1459.0,116.72,2026-05-11,VALID
1034,171,RETAIL,NLD,BBB,I,OPERATING_LEASE,PASSENGER_CAR,50000.0,2692.37,5004.71,41.51,2028-10-15,ACTIVE,VEHICLE,1497.64,0.2,1,RETAIL,0.0025,0.2952243007378941,7655.57,0.75,5741.68,459.33,2026-05-11,VALID
1035,944,SME,ESP,BBB,A,FINANCE_LEASE,LCV,28940.35,17197.44,0.0,166.98,2028-01-03,ACTIVE,VEHICLE,11652.27,0.2,1,SME_RETAIL,0.0025,0.15842351880101885,17030.46,0.75,12772.84,1021.83,2026-05-11,VALID
1036,1387,SME,FRA,AAA,C,FINANCE_LEASE,PASSENGER_CAR,256619.01,50898.68,0.0,895.8,2030-06-03,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0003,0.45,50002.88,0.75,37502.16,3000.17,2026-05-11,VALID
1037,1267,RETAIL,DEU,BBB,G,OPERATING_LEASE,PASSENGER_CAR,10655.14,5900.83,1906.46,59.22,2029-11-11,ACTIVE,VEHICLE,7012.29,0.2,1,RETAIL,0.0025,0.1,7748.07,0.75,5811.05,464.88,2026-05-11,VALID
1038,1356,RETAIL,ESP,CCC,A,OPERATING_LEASE,PASSENGER_CAR,50000.0,28308.52,9433.14,239.37,2029-07-26,ACTIVE,VEHICLE,14885.35,0.2,1,RETAIL,0.15,0.23886284010923067,37502.29,0.75,28126.72,2250.14,2026-05-11,VALID
1039,225,RETAIL,FRA,BBB,A,OPERATING_LEASE,LCV,20134.43,14123.4,1541.28,238.57,2026-05-10,ACTIVE,VEHICLE,9599.94,0.2,1,RETAIL,0.0025,0.17575106750827005,15426.11,0.75,11569.58,925.57,2026-05-11,VALID
1040,779,SME,ITA,B,J,OPERATING_LEASE,LCV,47792.25,18869.14,4231.21,124.28,2027-08-10,ACTIVE,VEHICLE,12116.79,0.2,1,SME_RETAIL,0.05,0.20233761909673845,22976.07,0.75,17232.05,1378.56,2026-05-11,VALID
1041,1089,SME,FRA,BBB,H,FINANCE_LEASE,LCV,183034.85,125312.97,0.0,1222.46,2029-06-29,ACTIVE,GUARANTEE,107867.54,0.15,1,SME_RETAIL,0.0025,0.1,124090.51,0.75,93067.88,7445.43,2026-05-11,VALID
1042,938,RETAIL,ESP,BB,A,OPERATING_LEASE,PASSENGER_CAR,9566.57,3629.26,1691.96,61.24,2024-09-23,ACTIVE,VEHICLE,2980.02,0.2,1,RETAIL,0.01,0.19136715348727562,5259.9800000000005,0.75,3944.99,315.6,2026-05-11,VALID
1043,1166,CORPORATE,FRA,B,H,OPERATING_LEASE,LCV,3551061.45,490076.26,752577.16,126.91,2028-04-05,ACTIVE,VEHICLE,581741.25,0.2,1,CORPORATE,0.05,0.21890617730160136,1242526.51,1.0,1242526.51,99402.12,2026-05-11,VALID
1044,320,CORPORATE,FRA,BB,C,FINANCE_LEASE,LCV,556944.95,183229.92,0.0,1282.4,2028-04-18,ACTIVE,VEHICLE,137011.24,0.2,1,CORPORATE,0.01,0.13915267875044413,181947.52000000002,1.0,181947.52,14555.8,2026-05-11,VALID
1045,686,RETAIL,FRA,A,F,OPERATING_LEASE,PASSENGER_CAR,9307.09,528.74,1539.78,8.81,2027-08-16,ACTIVE,GUARANTEE,483.78,0.15,1,RETAIL,0.001,0.2801238766622486,2059.71,0.75,1544.78,123.58,2026-05-11,VALID
1046,672,SME,ESP,A,L,FINANCE_LEASE,PASSENGER_CAR,227153.14,105902.24,0.0,1862.92,2028-03-17,ACTIVE,VEHICLE,111930.46,0.2,1,SME_RETAIL,0.001,0.1,104039.32,0.75,78029.49,6242.36,2026-05-11,VALID
1047,1410,SME,FRA,BBB,C,OPERATING_LEASE,PASSENGER_CAR,137691.53,98625.69,12541.28,315.77,2027-03-04,ACTIVE,VEHICLE,50354.12,0.2,1,SME_RETAIL,0.0025,0.22281009497416351,110851.2,0.75,83138.4,6651.07,2026-05-11,VALID
1048,305,CORPORATE,ITA,BB,H,OPERATING_LEASE,TRUCK,313951.85,237433.24,67485.17,2111.21,2028-09-03,ACTIVE,GUARANTEE,250090.41,0.15,1,CORPORATE,0.01,0.10429284054342168,302807.2,1.0,302807.2,24224.58,2026-05-11,VALID
1049,490,SME,DEU,A,A,OPERATING_LEASE,PASSENGER_CAR,42916.41,11110.5,5010.54,76.4,2031-04-10,ACTIVE,GUARANTEE,10943.6,0.15,1,SME_RETAIL,0.001,0.1470835743276259,16044.64,0.75,12033.48,962.68,2026-05-11,VALID
1050,33,RETAIL,FRA,BBB,J,OPERATING_LEASE,PASSENGER_CAR,50000.0,7253.94,7168.87,141.58,2025-09-14,ACTIVE,GUARANTEE,8242.46,0.15,1,RETAIL,0.0025,0.17829687288839968,14281.23,0.75,10710.92,856.87,2026-05-11,VALID
1051,228,SME,FRA,B,H,OPERATING_LEASE,EQUIPMENT,58853.79,12764.63,4508.12,1049.37,2028-07-14,WATCHLIST,VEHICLE,14995.39,0.2,1,SME_RETAIL,0.05,0.1,16223.379999999997,0.75,12167.53,973.4,2026-05-11,VALID
1052,1472,RETAIL,FRA,BB,J,FINANCE_LEASE,TRUCK,20162.88,18859.18,0.0,150.63,2030-06-20,ACTIVE,REAL_ESTATE,16909.04,0.1,1,RETAIL,0.01,0.1,18708.55,0.75,14031.41,1122.51,2026-05-11,VALID
1053,1272,RETAIL,DEU,BB,I,FINANCE_LEASE,PASSENGER_CAR,10679.85,3533.88,0.0,61.65,2030-06-27,ACTIVE,VEHICLE,3582.75,0.2,1,RETAIL,0.01,0.1,3472.23,0.75,2604.17,208.33,2026-05-11,VALID
1054,389,RETAIL,DEU,B,H,FINANCE_LEASE,EQUIPMENT,13276.21,5793.15,0.0,82.06,2024-03-19,ACTIVE,VEHICLE,6897.94,0.2,1,RETAIL,0.05,0.1,5711.089999999999,0.75,4283.32,342.67,2026-05-11,VALID
1055,1054,RETAIL,DEU,CCC,H,OPERATING_LEASE,PASSENGER_CAR,19424.12,2293.29,4771.08,32.69,2026-08-02,ACTIVE,VEHICLE,2500.53,0.2,1,RETAIL,0.15,0.2504294279603167,7031.68,0.75,5273.76,421.9,2026-05-11,VALID
1056,890,SME,FRA,AA,I,FINANCE_LEASE,TRUCK,20000.0,15207.95,0.0,186.1,2028-04-07,ACTIVE,VEHICLE,13796.97,0.2,1,SME_RETAIL,0.0005,0.1,15021.85,0.75,11266.39,901.31,2026-05-11,VALID
1057,1360,RETAIL,ITA,BBB,I,OPERATING_LEASE,PASSENGER_CAR,14921.72,6769.11,3351.66,56.45,2027-10-18,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,10064.32,0.75,7548.24,603.86,2026-05-11,VALID
1058,451,RETAIL,ESP,CCC,K,FINANCE_LEASE,PASSENGER_CAR,18459.69,2374.99,0.0,4.68,2027-10-07,ACTIVE,VEHICLE,1804.76,0.2,1,RETAIL,0.15,0.13680729524830085,2370.31,0.75,1777.73,142.22,2026-05-11,VALID
1059,1492,CORPORATE,BEL,B,J,FINANCE_LEASE,EQUIPMENT,394416.01,187603.08,0.0,2379.03,2027-11-21,ACTIVE,VEHICLE,208934.82,0.2,1,CORPORATE,0.05,0.1,185224.05,1.0,185224.05,14817.92,2026-05-11,VALID
1060,556,RETAIL,ITA,BBB,A,FINANCE_LEASE,PASSENGER_CAR,43476.33,30083.33,0.0,249.49,2025-02-13,ACTIVE,VEHICLE,16796.13,0.2,1,RETAIL,0.0025,0.1923630213207552,29833.84,0.75,22375.38,1790.03,2026-05-11,VALID
1061,1076,RETAIL,DEU,BB,C,OPERATING_LEASE,TRUCK,7623.75,3626.88,1135.71,32.83,2024-11-19,ACTIVE,REAL_ESTATE,4065.08,0.1,1,RETAIL,0.01,0.1,4729.76,0.75,3547.32,283.79,2026-05-11,VALID
1062,597,SME,BEL,AAA,J,FINANCE_LEASE,PASSENGER_CAR,72038.86,66403.23,0.0,1227.09,2030-06-23,ACTIVE,VEHICLE,62525.63,0.2,1,SME_RETAIL,0.0003,0.1,65176.14,0.75,48882.1,3910.57,2026-05-11,VALID
1063,1008,RETAIL,FRA,CCC,C,FINANCE_LEASE,PASSENGER_CAR,22083.45,18428.58,0.0,265.76,2027-03-22,ACTIVE,REAL_ESTATE,19659.49,0.1,1,RETAIL,0.15,0.1,18162.820000000003,0.75,13622.12,1089.77,2026-05-11,VALID
1064,503,CORPORATE,FRA,CCC,F,OPERATING_LEASE,EQUIPMENT,3368665.5,1729224.57,734613.96,27034.76,2027-08-03,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.15,0.45,2436803.77,1.0,2436803.77,194944.3,2026-05-11,VALID
1065,1265,SME,ESP,AA,J,FINANCE_LEASE,PASSENGER_CAR,164756.03,147696.69,0.0,2245.57,2024-10-14,ACTIVE,VEHICLE,105558.69,0.2,1,SME_RETAIL,0.0005,0.14679473626603906,145451.12,0.75,109088.34,8727.07,2026-05-11,VALID
1066,957,SME,NLD,BB,K,OPERATING_LEASE,TRUCK,64603.72,50406.99,12302.16,436.05,2028-11-14,ACTIVE,VEHICLE,59414.49,0.2,1,SME_RETAIL,0.01,0.1,62273.09999999999,0.75,46704.82,3736.39,2026-05-11,VALID
1067,434,CORPORATE,FRA,B,G,OPERATING_LEASE,TRUCK,230449.72,87903.44,32855.56,982.65,2025-11-17,ACTIVE,VEHICLE,80232.03,0.2,1,CORPORATE,0.05,0.16244236946609242,119776.35,1.0,119776.35,9582.11,2026-05-11,VALID
1068,1442,RETAIL,FRA,A,C,FINANCE_LEASE,PASSENGER_CAR,14358.06,10686.26,0.0,116.18,2030-11-07,ACTIVE,VEHICLE,10470.0,0.2,1,RETAIL,0.001,0.1,10570.08,0.75,7927.56,634.2,2026-05-11,VALID
1069,1064,SME,ESP,BBB,L,FINANCE_LEASE,PASSENGER_CAR,47037.93,23766.72,0.0,114.47,2028-10-01,ACTIVE,VEHICLE,27308.95,0.2,1,SME_RETAIL,0.0025,0.1,23652.25,0.75,17739.19,1419.14,2026-05-11,VALID
1070,643,RETAIL,ITA,BB,H,OPERATING_LEASE,PASSENGER_CAR,11118.64,5950.7,2009.59,75.3,2028-07-01,ACTIVE,VEHICLE,4952.9,0.2,1,RETAIL,0.01,0.1741200052251176,7884.99,0.75,5913.74,473.1,2026-05-11,VALID
1071,204,RETAIL,ESP,BB,M,OPERATING_LEASE,PASSENGER_CAR,28541.37,14800.38,5247.12,110.9,2028-01-16,ACTIVE,VEHICLE,8251.35,0.2,1,RETAIL,0.01,0.23411374055756742,19936.6,0.75,14952.45,1196.2,2026-05-11,VALID
1072,1460,RETAIL,ITA,B,F,OPERATING_LEASE,PASSENGER_CAR,6241.34,4826.49,1142.49,339.29,2024-07-27,WATCHLIST,VEHICLE,3252.35,0.2,1,RETAIL,0.05,0.18824011624085868,5629.69,0.75,4222.27,337.78,2026-05-11,VALID
1073,1133,RETAIL,DEU,B,M,OPERATING_LEASE,PASSENGER_CAR,5000.0,4383.58,812.41,85.05,2028-05-24,ACTIVE,VEHICLE,4104.54,0.2,1,RETAIL,0.05,0.12513506321733375,5110.94,0.75,3833.2,306.66,2026-05-11,VALID
1074,1002,SME,DEU,BB,F,OPERATING_LEASE,TRUCK,61194.32,20657.12,7250.31,171.92,2029-06-03,ACTIVE,VEHICLE,21361.12,0.2,1,SME_RETAIL,0.01,0.13435177142947796,27735.510000000002,0.75,20801.63,1664.13,2026-05-11,VALID
1076,911,SME,DEU,BB,M,FINANCE_LEASE,LCV,238854.84,147031.39,0.0,1844.81,2025-12-16,ACTIVE,VEHICLE,139535.45,0.2,1,SME_RETAIL,0.01,0.1,145186.58000000002,0.75,108889.94,8711.2,2026-05-11,VALID
1077,349,SME,ITA,BBB,A,OPERATING_LEASE,PASSENGER_CAR,76179.89,64657.49,6064.05,586.54,2025-10-03,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0025,0.45,70135.0,0.75,52601.25,4208.1,2026-05-11,VALID
1078,356,SME,DEU,D,C,OPERATING_LEASE,PASSENGER_CAR,425877.26,192705.42,74809.45,145435.1,2027-03-07,DEFAULT,VEHICLE,101986.67,0.2,1,DEFAULTED,1.0,0.11608517856807885,122079.77,1.5,183119.66,14649.57,2026-05-11,VALID
1079,119,SME,FRA,D,G,OPERATING_LEASE,PASSENGER_CAR,47864.14,10584.89,9745.82,6633.73,2029-07-03,DEFAULT,VEHICLE,8815.63,0.2,1,DEFAULTED,1.0,0.16978681431965292,13696.98,1.5,20545.47,1643.64,2026-05-11,VALID
1080,95,RETAIL,DEU,B,F,OPERATING_LEASE,PASSENGER_CAR,17163.24,3995.21,3973.71,256.99,2029-06-14,WATCHLIST,GUARANTEE,4450.51,0.15,1,RETAIL,0.05,0.17831447834718414,7711.93,0.75,5783.95,462.72,2026-05-11,VALID
1081,1094,RETAIL,FRA,A,F,OPERATING_LEASE,LCV,13806.54,1327.48,922.05,0.56,2027-08-20,ACTIVE,VEHICLE,719.2,0.2,1,RETAIL,0.001,0.26045856547664037,2248.9700000000003,0.75,1686.73,134.94,2026-05-11,VALID
1082,1278,RETAIL,BEL,BBB,F,OPERATING_LEASE,PASSENGER_CAR,6661.48,936.97,1417.6,3.43,2026-02-19,ACTIVE,VEHICLE,911.02,0.2,1,RETAIL,0.0025,0.24150556751193036,2351.14,0.75,1763.36,141.07,2026-05-11,VALID
1083,246,CORPORATE,ESP,BB,J,OPERATING_LEASE,TRUCK,5000000.0,1605488.07,847419.78,5587.24,2026-07-16,ACTIVE,REAL_ESTATE,1422545.7,0.1,1,CORPORATE,0.01,0.1669010248722582,2447320.6100000003,1.0,2447320.61,195785.65,2026-05-11,VALID
1084,861,SME,DEU,B,I,OPERATING_LEASE,TRUCK,97274.34,13842.78,10725.79,94.31,2027-07-26,ACTIVE,VEHICLE,13890.96,0.2,1,SME_RETAIL,0.05,0.19107920729778963,24474.260000000002,0.75,18355.7,1468.46,2026-05-11,VALID
1085,186,SME,FRA,A,K,FINANCE_LEASE,PASSENGER_CAR,54161.21,45169.49,0.0,791.05,2026-04-08,ACTIVE,VEHICLE,50766.44,0.2,1,SME_RETAIL,0.001,0.1,44378.439999999995,0.75,33283.83,2662.71,2026-05-11,VALID
1086,622,SME,FRA,AAA,I,FINANCE_LEASE,TRUCK,500000.0,187908.34,0.0,916.47,2027-03-19,ACTIVE,VEHICLE,210801.32,0.2,1,SME_RETAIL,0.0003,0.1,186991.87,0.75,140243.9,11219.51,2026-05-11,VALID
1088,1218,SME,FRA,D,I,OPERATING_LEASE,PASSENGER_CAR,94043.87,68817.14,16503.53,52336.97,2026-11-26,DEFAULT,VEHICLE,55251.68,0.2,1,DEFAULTED,1.0,0.1,32983.7,1.5,49475.55,3958.04,2026-05-11,VALID
1089,1424,RETAIL,FRA,BB,F,OPERATING_LEASE,EQUIPMENT,47771.55,15344.41,4880.65,72.55,2029-04-05,ACTIVE,VEHICLE,9584.99,0.2,1,RETAIL,0.01,0.21682566092263447,20152.510000000002,0.75,15114.38,1209.15,2026-05-11,VALID
1090,466,SME,ITA,AA,G,OPERATING_LEASE,PASSENGER_CAR,500000.0,346832.02,45502.81,3213.79,2029-01-08,ACTIVE,REAL_ESTATE,347880.99,0.1,1,SME_RETAIL,0.0005,0.1,389121.04000000004,0.75,291840.78,23347.26,2026-05-11,VALID
1091,1424,RETAIL,FRA,BB,F,FINANCE_LEASE,LCV,19803.51,15648.35,0.0,264.12,2027-03-20,ACTIVE,GUARANTEE,16079.17,0.15,1,RETAIL,0.01,0.1,15384.23,0.75,11538.17,923.05,2026-05-11,VALID
1092,1176,SME,ESP,BBB,H,FINANCE_LEASE,PASSENGER_CAR,54812.15,20508.53,0.0,286.46,2027-07-23,ACTIVE,VEHICLE,12389.38,0.2,1,SME_RETAIL,0.0025,0.17845344714957467,20222.07,0.75,15166.55,1213.32,2026-05-11,VALID
1093,508,CORPORATE,ITA,A,H,OPERATING_LEASE,TRUCK,1793847.57,861101.98,349373.51,6738.08,2024-12-16,ACTIVE,VEHICLE,877097.72,0.2,1,CORPORATE,0.001,0.1459792895362453,1203737.4100000001,1.0,1203737.41,96298.99,2026-05-11,VALID
1094,492,SME,FRA,BB,A,OPERATING_LEASE,TRUCK,316349.59,107560.78,25052.29,579.37,2026-10-28,ACTIVE,GUARANTEE,109576.88,0.15,1,SME_RETAIL,0.01,0.10309999038124362,132033.7,0.75,99025.28,7922.02,2026-05-11,VALID
1095,162,CORPORATE,NLD,BB,J,OPERATING_LEASE,EQUIPMENT,336307.02,144897.14,62302.42,1494.1,2026-12-08,ACTIVE,VEHICLE,127444.71,0.2,1,CORPORATE,0.01,0.17652614665648642,205705.46000000002,1.0,205705.46,16456.44,2026-05-11,VALID
1096,1382,RETAIL,FRA,AA,J,OPERATING_LEASE,EQUIPMENT,15177.86,8691.94,3398.65,39.07,2029-07-30,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0005,0.45,12051.52,0.75,9038.64,723.09,2026-05-11,VALID
1097,305,CORPORATE,ITA,BB,H,FINANCE_LEASE,PASSENGER_CAR,237373.06,86564.2,0.0,269.54,2028-08-14,ACTIVE,VEHICLE,97952.9,0.2,1,CORPORATE,0.01,0.1,86294.66,1.0,86294.66,6903.57,2026-05-11,VALID
1098,402,CORPORATE,ITA,AAA,M,OPERATING_LEASE,LCV,131418.01,61466.79,14428.78,53.36,2031-11-08,ACTIVE,VEHICLE,38408.72,0.2,1,CORPORATE,0.0003,0.20819978610855355,75842.21,1.0,75842.21,6067.38,2026-05-11,VALID
1099,620,RETAIL,NLD,A,I,OPERATING_LEASE,PASSENGER_CAR,50000.0,24830.07,3744.06,5.27,2030-02-20,ACTIVE,VEHICLE,15471.08,0.2,1,RETAIL,0.001,0.19836978444362147,28568.86,0.75,21426.64,1714.13,2026-05-11,VALID
1100,207,RETAIL,FRA,AA,G,OPERATING_LEASE,PASSENGER_CAR,27695.99,1995.59,3839.02,38.83,2030-07-29,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0005,0.45,5795.78,0.75,4346.84,347.75,2026-05-11,VALID
1101,1209,RETAIL,DEU,A,K,OPERATING_LEASE,PASSENGER_CAR,43363.42,8554.91,3740.44,61.82,2029-09-11,ACTIVE,VEHICLE,9787.51,0.2,1,RETAIL,0.001,0.1259842988900178,12233.53,0.75,9175.15,734.01,2026-05-11,VALID
1102,1048,SME,FRA,A,J,OPERATING_LEASE,EQUIPMENT,88963.81,47794.64,11093.93,35.59,2026-07-16,ACTIVE,VEHICLE,29401.95,0.2,1,SME_RETAIL,0.001,0.21011675194697021,58852.98,0.75,44139.74,3531.18,2026-05-11,VALID
1103,235,CORPORATE,FRA,B,H,OPERATING_LEASE,LCV,771390.31,40409.74,126326.17,469.78,2031-04-09,ACTIVE,VEHICLE,35337.45,0.2,1,CORPORATE,0.05,0.29049006854252274,166266.13,1.0,166266.13,13301.29,2026-05-11,VALID
1104,245,SME,FRA,BB,K,OPERATING_LEASE,PASSENGER_CAR,169867.15,116150.79,30384.03,1091.86,2026-04-12,ACTIVE,VEHICLE,65622.25,0.2,1,SME_RETAIL,0.01,0.22366710633501957,145442.96,0.75,109082.22,8726.58,2026-05-11,VALID
1105,33,RETAIL,FRA,BBB,J,OPERATING_LEASE,EQUIPMENT,7389.63,6391.43,692.15,73.43,2028-06-02,ACTIVE,GUARANTEE,5842.34,0.15,1,RETAIL,0.0025,0.10206006290878226,7010.15,0.75,5257.61,420.61,2026-05-11,VALID
1106,1425,RETAIL,ESP,AA,C,FINANCE_LEASE,TRUCK,7225.49,5268.19,0.0,57.07,2028-09-01,ACTIVE,VEHICLE,4194.45,0.2,1,RETAIL,0.0005,0.12462695159581819,5211.12,0.75,3908.34,312.67,2026-05-11,VALID
1107,654,RETAIL,FRA,BB,C,OPERATING_LEASE,PASSENGER_CAR,21721.34,7227.47,4848.06,14.46,2030-11-19,ACTIVE,VEHICLE,4792.71,0.2,1,RETAIL,0.01,0.23873633931317867,12061.07,0.75,9045.8,723.66,2026-05-11,VALID
1108,984,SME,FRA,BBB,L,OPERATING_LEASE,PASSENGER_CAR,26689.94,12140.1,6378.3,1729.75,2030-07-22,WATCHLIST,VEHICLE,11853.5,0.2,1,SME_RETAIL,0.0025,0.15230810696512226,16788.65,0.75,12591.49,1007.32,2026-05-11,VALID
1109,225,RETAIL,FRA,BBB,A,FINANCE_LEASE,LCV,19235.35,12226.86,0.0,92.02,2028-11-19,ACTIVE,VEHICLE,10132.53,0.2,1,RETAIL,0.0025,0.11620141674715113,12134.84,0.75,9101.13,728.09,2026-05-11,VALID
1110,347,CORPORATE,ITA,BBB,L,OPERATING_LEASE,LCV,1449683.72,960260.71,233927.69,19130.89,2028-01-10,ACTIVE,VEHICLE,808902.43,0.2,1,CORPORATE,0.0025,0.15724970610161876,1175057.51,1.0,1175057.51,94004.6,2026-05-11,VALID
1111,813,CORPORATE,ESP,BBB,G,FINANCE_LEASE,PASSENGER_CAR,3196713.55,2972135.5,0.0,35126.6,2026-10-26,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.0025,0.45,2937008.9,1.0,2937008.9,234960.71,2026-05-11,VALID
1112,314,RETAIL,ESP,A,L,FINANCE_LEASE,PASSENGER_CAR,31748.56,15673.72,0.0,153.7,2027-12-13,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.001,0.45,15520.019999999999,0.75,11640.02,931.2,2026-05-11,VALID
1113,920,SME,DEU,CCC,K,OPERATING_LEASE,PASSENGER_CAR,109464.38,30056.88,25111.98,217.25,2028-02-08,ACTIVE,VEHICLE,35914.44,0.2,1,SME_RETAIL,0.15,0.16700184580579164,54951.61,0.75,41213.71,3297.1,2026-05-11,VALID
1114,1386,RETAIL,BEL,A,C,OPERATING_LEASE,PASSENGER_CAR,5638.27,2119.83,517.14,22.84,2027-07-12,ACTIVE,VEHICLE,2304.41,0.2,1,RETAIL,0.001,0.10317417266930104,2614.1299999999997,0.75,1960.6,156.85,2026-05-11,VALID
1115,458,SME,BEL,AA,J,FINANCE_LEASE,PASSENGER_CAR,30563.86,26902.27,0.0,254.61,2029-02-02,ACTIVE,VEHICLE,16478.64,0.2,1,SME_RETAIL,0.0005,0.1768508679561357,26647.66,0.75,19985.74,1598.86,2026-05-11,VALID
1116,912,CORPORATE,DEU,D,F,OPERATING_LEASE,PASSENGER_CAR,105329.84,65245.37,9942.52,36760.16,2029-04-17,DEFAULT,VEHICLE,48697.22,0.2,1,DEFAULTED,1.0,0.1,38427.729999999996,1.5,57641.59,4611.33,2026-05-11,VALID
